Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,blora,semarang,cilacap,wonogiri,banyumas,temanggung,tegal,klaten,banjarnegara,pemalang,wonosobo,surakarta,magelang,grobogan,pekalongan,sukoharjo,karanganyar,kebumen,rembang,boyolali,jepara,pati,purbalingga,salatiga,brebes,kudus,demak,kendal,purworejo
Jaya Sakti Hotel,1119,301500,blora,3,7.8,-6.9748815,111.4114357,0.221002892,127972.9,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaya Sakti Hotel,1121,301500,blora,3,7.8,-6.9748815,111.4114357,0.221002892,129186.4,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaya Sakti Hotel,1122,301500,blora,3,7.8,-6.9748815,111.4114357,0.221002892,138151.5556,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaya Sakti Hotel,1123,301500,blora,3,7.8,-6.9748815,111.4114357,0.221002892,129186.4,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaya Sakti Hotel,1124,301500,blora,3,7.8,-6.9748815,111.4114357,0.221002892,129186.4,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaya Sakti Hotel,1125,301500,blora,3,7.8,-6.9748815,111.4114357,0.221002892,121175.5,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaya Sakti Hotel,1126,301500,blora,3,7.8,-6.9748815,111.4114357,0.221002892,129429.5,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaya Sakti Hotel,1127,301500,blora,3,7.8,-6.9748815,111.4114357,0.221002892,133274.8,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaya Sakti Hotel,1128,301500,blora,3,7.8,-6.9748815,111.4114357,0.221002892,129429.5,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2055 Perdana Kasih,1125,301525,klaten,0,8.1,-7.7075315,110.5976555,0.044046547,110265.1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1101,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,95366.6,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1102,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,95366.6,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1103,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,95366.6,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1104,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,95366.6,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1105,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,95866.6,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1106,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,95366.6,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1107,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,95366.6,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1108,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,95366.6,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1119,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,90044.4,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1120,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,89123.44444,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1121,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,90044.4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1122,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,90044.4,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1123,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,90044.4,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1124,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,90044.4,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1125,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,99377.8,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1126,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,99679,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1127,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,101680.625,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Master Hotel Purwodadi,1128,303333,grobogan,3,8.3,-7.085571,110.8950536,0.11367848,90753.11111,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Sudirman Cilacap,1027,303707,cilacap,3,8.5,-7.7279958,109.011437,0.009189928,126876.75,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Sudirman Cilacap,1028,303707,cilacap,3,8.5,-7.7279958,109.011437,0.009189928,122701,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Sudirman Cilacap,1030,303707,cilacap,3,8.5,-7.7279958,109.011437,0.009189928,109021.2,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Sudirman Cilacap,1031,303707,cilacap,3,8.5,-7.7279958,109.011437,0.009189928,96973.3,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Sudirman Cilacap,1104,303707,cilacap,3,8.5,-7.7279958,109.011437,0.009189928,98540.4,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Sudirman Cilacap,1106,303707,cilacap,3,8.5,-7.7279958,109.011437,0.009189928,94813.4,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Sudirman Cilacap,1107,303707,cilacap,3,8.5,-7.7279958,109.011437,0.009189928,97085.8,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Sudirman Cilacap,1108,303707,cilacap,3,8.5,-7.7279958,109.011437,0.009189928,98540.4,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiz Prime Hotel Sudirman Cilacap,1119,303707,cilacap,3,8.5,-7.7279958,109.011437,0.009189928,111981,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Neo Candi Simpang Lima - Semarang by ASTON,1030,304500,semarang,3,8.3,-7.0050364,110.4131255,0.005715484,76298.9,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Neo Candi Simpang Lima - Semarang by ASTON,1119,304500,semarang,3,8.3,-7.0050364,110.4131255,0.005715484,80576.2,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1030,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,109409.1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1031,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,97361.2,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1101,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,103408.9,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1102,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,103932,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1103,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,104107.8,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1104,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,98928.3,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1105,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,100895.3333,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1106,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,95201.3,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1107,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,97473.7,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1108,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,98928.3,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1121,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,94265.1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1122,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,69918.875,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1123,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,94924.7,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1124,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,96055.1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1125,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,96014.6,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1126,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,106897.8889,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1127,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,123060.1111,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sindoro Hotel Cilacap by Conary,1128,305000,cilacap,3,8.4,-7.728073,109.0149187,0.008893369,107619.8,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasa Hotel,1124,305089,magelang,0,7.8,-7.6114018,110.2082964,0.004527775,367895.75,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Balkondes Kenalan,1031,305100,magelang,0,0,-7.6449518,110.2292276,0.037112655,224084.1429,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPITAL O 3933 Hotel Grand Anugrah,1029,305345,kendal,2,8,-6.9226372,110.1970556,0.131781689,111194,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAPITAL O 3933 Hotel Grand Anugrah,1030,305345,kendal,2,8,-6.9226372,110.1970556,0.131781689,117944,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAPITAL O 3933 Hotel Grand Anugrah,1031,305345,kendal,2,8,-6.9226372,110.1970556,0.131781689,114444,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAPITAL O 3933 Hotel Grand Anugrah,1102,305345,kendal,2,8,-6.9226372,110.1970556,0.131781689,102631.1111,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAPITAL O 3933 Hotel Grand Anugrah,1103,305345,kendal,2,8,-6.9226372,110.1970556,0.131781689,99488.55556,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAPITAL O 3933 Hotel Grand Anugrah,1104,305345,kendal,2,8,-6.9226372,110.1970556,0.131781689,100075.8889,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAPITAL O 3933 Hotel Grand Anugrah,1105,305345,kendal,2,8,-6.9226372,110.1970556,0.131781689,111933,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAPITAL O 3933 Hotel Grand Anugrah,1108,305345,kendal,2,8,-6.9226372,110.1970556,0.131781689,111361,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OYO 90249 Istana Griya 2 Hotel,1125,305447,surakarta,1,8.5,-7.5698502,110.8259433,0.005932203,267647,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Kenari Asri Kudus,1126,305900,kudus,2,8.2,-6.8102535,110.8418262,0.021021341,95149.88889,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hotel Kenari Asri Kudus,1127,305900,kudus,2,8.2,-6.8102535,110.8418262,0.021021341,97419.28571,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hotel Kenari Asri Kudus,1128,305900,kudus,2,8.2,-6.8102535,110.8418262,0.021021341,89079.375,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Horison Inn Alaska Simpang Lima Semarang,1121,306000,semarang,3,8.4,-6.9937966,110.4140782,0.007752236,105279.8,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horison Inn Alaska Simpang Lima Semarang,1122,306000,semarang,3,8.4,-6.9937966,110.4140782,0.007752236,241519.8,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horison Inn Alaska Simpang Lima Semarang,1124,306000,semarang,3,8.4,-6.9937966,110.4140782,0.007752236,163069.8,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horison Inn Alaska Simpang Lima Semarang,1128,306000,semarang,3,8.4,-6.9937966,110.4140782,0.007752236,116329.8,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibis Semarang Simpang Lima,1027,306002,semarang,3,8.1,-6.9868174,110.4228384,0.002433555,334511.4444,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibis Semarang Simpang Lima,1028,306002,semarang,3,8.1,-6.9868174,110.4228384,0.002433555,380065.5,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1808 New Bandungan Indah,1107,306999,semarang,2,7.9,-7.2220734,110.3696803,0.006050785,115082.1111,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Amrani Syariah Hotel,1029,307000,surakarta,3,8.7,-7.5606909,110.791687,0.005113698,197126.4,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Amrani Syariah Hotel,1030,307000,surakarta,3,8.7,-7.5606909,110.791687,0.005113698,193326.4,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1027,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,98960,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1028,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,98410,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1031,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,112499,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1101,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,105615.375,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1102,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,101060.375,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1103,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,97525,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1104,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,102525,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1107,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,111739.4444,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1108,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,112974,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1121,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,122510,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1122,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,118010,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1123,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,103785.2,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1124,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,107301.4,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1125,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,104001.2,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Youstay Semarang,1128,307000,semarang,0,8.1,-6.9812339,110.3961574,0.006308271,114310.1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Balkondes Kenalan,1029,307687,magelang,0,0,-7.6449518,110.2292276,0.037112655,217751.1667,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favehotel Manahan - Solo,1027,308000,surakarta,3,8.2,-7.5521036,110.7952084,0.009149943,197409.75,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favehotel Manahan - Solo,1028,308000,surakarta,3,8.2,-7.5521036,110.7952084,0.009149943,238570.1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
favehotel Manahan - Solo,1029,308000,surakarta,3,8.2,-7.5521036,110.7952084,0.009149943,199710.1111,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
