Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,sidoarjo,jember,bayuwangi,batu,kediri,surabaya,malang,pacitan,tuban,jombang,tulungagung,sumenep,probolinggo,ngawi,madiun,pasuruan,pamekasan,bojonegoro,mojokerto,nganjuk,lamongan,magetan,ponorogo,situbondo,gresik,blitar,bondowoso,trenggalek,lumajang,sampang,bangkalan,purworejo
OYO Flagship 3688 Pot Art,1022,172298,surabaya,2,9.1,-7.2781508,112.7560926,0.007115074,58967.22222,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3020 Penginapan Citra Rasa,1022,172385,magetan,0,6.4,-7.675158,111.232218,0.086013009,193390,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OYO 774 Villa 007 Sengkaling,1115,172514,malang,2,8.2,-7.9267037,112.5740976,0.021992311,52724.875,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2354 3 Point Residence,1024,172515,bayuwangi,2,7.7,-7.255155,112.7213084,0.009279067,48872.2,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3861 Homestay Villa Tidar,1121,172525,malang,0,0,-7.9575681,112.5874066,0.01949687,41862,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3869 Flagship Metro House Sub,1025,172568,surabaya,3,9.2,-7.2776475,112.7093185,0.009851052,140469.7,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3869 Flagship Metro House Sub,1029,172568,surabaya,3,9.2,-7.2776475,112.7093185,0.009851052,158623.5,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1759 Family Residence,1028,172632,kediri,0,7.3,-7.798953,112.0022836,0.015576484,138552.2222,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO Flagship 1575 Urban 18 Near RSU Royal Surabaya Kota Surabaya,1025,172670,surabaya,3,8.5,-7.3291657,112.7461863,0.008766356,100013.7,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 774 Villa 007 Sengkaling,1118,172730,malang,2,8.2,-7.9267037,112.5740976,0.021992311,71331.375,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90606 Glass House Citraland,1022,172765,surabaya,0,7.1,-7.2852035,112.6273989,0.041357984,291407.4,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90651 Green House Citraland,1020,172765,surabaya,0,0,-7.2854094,112.6287229,0.040186712,325867,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90623 Sengkaling Indah Family Guest House,1024,172765,malang,0,0,-7.9133992,112.5851228,0.016655925,82395.33333,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90651 Green House Citraland,1119,172765,surabaya,0,0,-7.2854094,112.6287229,0.04088316,525961.2,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90651 Green House Citraland,1120,172765,surabaya,0,0,-7.2854094,112.6287229,0.04088316,961007.25,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1225 Hotel Dibino,1023,172865,surabaya,2,7.3,-7.3315731,112.7829336,0.0132925,113552.4444,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO Flagship 3688 Pot Art,1113,172946,surabaya,2,9.1,-7.2781508,112.7560926,0.007599245,118201.2857,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2004 Penginapan Bidara Syariah,1029,173041,probolinggo,1,7.9,-7.7547215,113.2253602,0.015003309,87146.6,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90480 Sultan Guest House,1024,173066,malang,0,8.3,-7.9268518,112.6020215,0.011058226,54439.22222,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1565 Hotel Homiko,1112,173076,pacitan,1,8.3,-8.1961808,111.1062159,0.017760615,123527.5,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90250 Hotel Lumajang New,1118,173080,lumajang,0,6.3,-8.1201706,113.2286239,0.169767653,285812.375,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OYO Flagship 910 Menara Rungkut Surabaya,1116,173102,surabaya,2,8.8,-7.3383274,112.7706989,0.01462492,37940.33333,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90065 Hotel Barokah Park,1021,173115,situbondo,0,7.8,-7.7511339,114.2342058,0.359997709,86306.375,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OYO 3208 InnApp,1112,173187,mojokerto,0,7.4,-7.6691635,112.5829259,0.038459886,196242.875,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1176 J3 Residence Syariah,1118,173232,jember,1,8.2,-8.1728588,113.6893045,0.007955054,97907.625,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uno Hotel Surabaya,1025,173250,bayuwangi,2,7.3,-7.2584533,112.7397079,0.003386997,483680,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uno Hotel Surabaya,1115,173250,bayuwangi,2,7.3,-7.2584533,112.7397079,0.003386997,397835.25,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90606 Glass House Citraland,1021,173289,surabaya,0,7.1,-7.2852035,112.6273989,0.041357984,292330.4,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO Flagship 1575 Urban 18 Near RSU Royal Surabaya Kota Surabaya,1024,173297,surabaya,3,8.5,-7.3291657,112.7461863,0.008766356,96641.9,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO Flagship 1575 Urban 18 Near RSU Royal Surabaya Kota Surabaya,1026,173297,surabaya,3,8.5,-7.3291657,112.7461863,0.008766356,101121.2,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO Flagship 1575 Urban 18 Near RSU Royal Surabaya Kota Surabaya,1029,173297,surabaya,3,8.5,-7.3291657,112.7461863,0.008766356,100044.8,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1069 Hotel New Rajawali,1023,173297,pacitan,1.5,7.6,-8.2178834,111.0790143,0.020963123,63541.875,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1069 Hotel New Rajawali,1024,173297,pacitan,1.5,7.6,-8.2178834,111.0790143,0.020963123,61530,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3949 Griya Aisyah Syariah,1029,173297,malang,1,7.8,-7.9565356,112.6097579,0.008663035,168159.375,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1761 Hotel Dirgahayu,1120,173313,ponorogo,1,7.9,-7.8571319,111.4687241,0.076087153,116999.7778,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OYO Flagship 3688 Pot Art,1021,173384,surabaya,2,9.1,-7.2781508,112.7560926,0.007115074,52670.11111,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1230 Kampoeng Osing Syariah Guesthouse,1117,173455,bayuwangi,1,8.4,-8.2130201,114.3386905,0.024210218,133774.8,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1176 J3 Residence Syariah,1117,173505,jember,1,8.2,-8.1728588,113.6893045,0.007955054,123901.6667,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90151 Guest House 180,1121,173617,batu,0,8.7,-7.876368,112.5280063,0.005032566,84150.3,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2327 Dome Hotel,1029,173619,probolinggo,0,6.3,-7.8885032,113.0477205,0.018798487,322348,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3020 Penginapan Citra Rasa,1120,173655,magetan,0,6.4,-7.675158,111.232218,0.086013009,127838.6667,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OYO 1665 Aurila Homestay Syariah,1118,173687,malang,0,8.3,-7.9397735,112.6047899,0.009225394,43152.66667,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90151 Guest House 180,1115,173711,batu,0,8.7,-7.876368,112.5280063,0.005032566,80285.3,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2966 Hotel Atriaz,1117,173737,trenggalek,1.5,7.4,-8.0555044,111.7086215,0.159097306,130839.8889,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OYO 90546 Aura Syariah Homestay,1116,173747,ponorogo,0,8.2,-7.8680161,111.4730799,0.076972461,211823.9,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hotel Kenongo,1027,173781,bayuwangi,1,8.4,-7.2661742,112.7463773,0.002628004,310545.3333,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Kenongo,1028,173781,bayuwangi,1,8.4,-7.2661742,112.7463773,0.002628004,183288.2222,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2509 Hotel Tebel 19,1029,173797,sidoarjo,1,7.1,-7.4067382,112.7264458,0.033779513,199604.6667,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3804 Hotel Tegar Asri,1113,173813,malang,0,7.5,-7.8524333,112.4854888,0.022472283,259521.5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1169 Kupang Gunung Residence  Near RSU Katholik Surabaya Kota Surabaya,1026,173814,nganjuk,2,7.6,-7.2818228,112.7204642,0.009380003,259583.6667,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OYO 240 Audah Sevana Syariah Hotel Near RSU Katholik Surabaya Kota Surabaya,1026,173831,surabaya,2,8.5,-7.2931502,112.7337077,0.006660792,107679.8889,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1430 Hotel Ratna Syariah,1020,173845,probolinggo,2,8,-7.7532693,113.2122462,0.011578033,70544.625,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 157 We Stay Residence Near RS Brawijaya Kota Surabaya,1022,173846,nganjuk,1,6.9,-7.2828143,112.7181636,0.00817611,240947.6,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3869 Flagship Metro House Sub,1113,173878,surabaya,3,9.2,-7.2776475,112.7093185,0.010026674,222205.7143,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 774 Villa 007 Sengkaling,1113,173883,malang,2,8.2,-7.9267037,112.5740976,0.021992311,60541,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90606 Glass House Citraland,1020,173889,surabaya,0,7.1,-7.2852035,112.6273989,0.041357984,325117.6667,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1176 J3 Residence Syariah,1120,173937,jember,1,8.2,-8.1728588,113.6893045,0.007955054,107028,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90151 Guest House 180,1021,173947,batu,0,8.7,-7.876368,112.5280063,0.005032566,82178.44444,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1176 J3 Residence Syariah,1121,173997,jember,1,8.2,-8.1728588,113.6893045,0.007955054,120359.1111,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Victoria Malang at Malang City Center,1021,174000,malang,0,8.4,-7.9546431,112.6405133,0.005693492,143901.875,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Victoria Malang at Malang City Center,1024,174000,malang,0,8.4,-7.9546431,112.6405133,0.005693492,210728,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Victoria Malang at Malang City Center,1025,174000,malang,0,8.4,-7.9546431,112.6405133,0.005693492,173642.1111,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Victoria Malang at Malang City Center,1026,174000,malang,0,8.4,-7.9546431,112.6405133,0.005693492,180600.7778,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Victoria Malang at Malang City Center,1027,174000,malang,0,8.4,-7.9546431,112.6405133,0.005693492,177534.5556,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Victoria Malang at Malang City Center,1028,174000,malang,0,8.4,-7.9546431,112.6405133,0.005693492,227544.3333,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3020 Penginapan Citra Rasa,1116,174022,magetan,0,6.4,-7.675158,111.232218,0.086013009,223277.7778,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OYO 318 K1 UPN Rungkut Madya,1029,174039,surabaya,1,8.3,-7.3317235,112.7877044,0.015786412,102132.3333,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Kenongo,1025,174047,bayuwangi,1,8.4,-7.2661742,112.7463773,0.002628004,308480.6667,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 138 Graha 99,1119,174059,surabaya,1,7.9,-7.273854,112.7019576,0.010280519,221151.1111,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 157 We Stay Residence Near RS Brawijaya Kota Surabaya,1023,174069,nganjuk,1,6.9,-7.2828143,112.7181636,0.00817611,259459.2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90151 Guest House 180,1118,174085,batu,0,8.7,-7.876368,112.5280063,0.005032566,106521.7,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1378 Tengger Indah Homestay,1113,174111,probolinggo,2,7.2,-7.9216621,112.9653113,0.031638502,178481.1429,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1169 Kupang Gunung Residence  Near RSU Katholik Surabaya Kota Surabaya,1114,174126,nganjuk,2,7.6,-7.2818228,112.7204642,0.010436988,229243,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OYO 318 K1 UPN Rungkut Madya,1120,174142,surabaya,1,8.3,-7.3317235,112.7877044,0.015786412,91841.66667,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1378 Tengger Indah Homestay,1112,174151,probolinggo,2,7.2,-7.9216621,112.9653113,0.031638502,348395.5,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victoria Boutique Residence,1020,174175,malang,0,8.2,-7.9546431,112.6405133,0.005693492,233446.25,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victoria Boutique Residence,1021,174175,malang,0,8.2,-7.9546431,112.6405133,0.005693492,143792.5,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victoria Boutique Residence,1024,174175,malang,0,8.2,-7.9546431,112.6405133,0.005693492,210605.5,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3198 Sukomanunggal Inn,1115,174188,surabaya,1,7.8,-7.2608052,112.6927295,0.020054372,174400.4444,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1588 Hotel Bintang,1116,174203,tuban,1,8.5,-6.9145996,112.0821957,0.029696434,99762.1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1378 Tengger Indah Homestay,1116,174238,probolinggo,2,7.2,-7.9216621,112.9653113,0.031638502,319216.6667,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1378 Tengger Indah Homestay,1119,174311,probolinggo,2,7.2,-7.9216621,112.9653113,0.031638502,302461.125,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3208 InnApp,1116,174386,mojokerto,0,7.4,-7.6691635,112.5829259,0.038459886,197962.8,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1086 2oscar Near RSUD dr. Soetomo Kota Surabaya,1117,174408,surabaya,2,7.3,-7.2699218,112.7562476,0.007113811,116820.8889,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90151 Guest House 180,1114,174422,batu,0,8.7,-7.876368,112.5280063,0.005032566,93704.6,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1169 Kupang Gunung Residence  Near RSU Katholik Surabaya Kota Surabaya,1027,174444,nganjuk,2,7.6,-7.2818228,112.7204642,0.009380003,277304.7778,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1475 Oemah Jawa Family Residence,1020,174486,jember,2,7.9,-8.1683304,113.7114687,0.011698007,111871.1429,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1588 Hotel Bintang,1021,174498,tuban,1,8.5,-6.9145996,112.0821957,0.029696434,109631.6667,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90151 Guest House 180,1027,174520,batu,0,8.7,-7.876368,112.5280063,0.005032566,82390.1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3712 Hotel Palem Sari,1023,174528,batu,0,8.1,-7.8414256,112.5282707,0.015455859,137427.2857,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1225 Hotel Dibino,1022,174530,surabaya,2,7.3,-7.3315731,112.7829336,0.0132925,108345.1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1190 Griya Soeratin Residence Syariah,1025,174554,pacitan,0,7.8,-8.194623,111.112668,0.022006321,65646.875,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
