Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,sleman,yogyakarta,bantul,kulon progo,gunungkidul
Sakura Hotel Yogyakarta,1123,165000,yogyakarta,0,7.3,-7.7947199,110.3773839,0.004384301,82647,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Sakura Hotel Yogyakarta,1124,165000,yogyakarta,0,7.3,-7.7947199,110.3773839,0.004384301,44437.25,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Sakura Hotel Yogyakarta,1125,165000,yogyakarta,0,7.3,-7.7947199,110.3773839,0.004384301,44109,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Sakura Hotel Yogyakarta,1126,165000,yogyakarta,0,7.3,-7.7947199,110.3773839,0.004384301,106162.7778,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Hotel Adilla Syariah Ambarukmo,1121,165000,sleman,2,8.5,-7.7864665,110.3994182,0.005812607,326226.2,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
OYO 2041 Griya Aneka Near RSU PKU Muhammadiyah,1125,165197,yogyakarta,1,7.4,-7.8011922,110.3552282,0.004200445,126324.3,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
OYO 3819 Hotel Winotosastro,1029,165238,yogyakarta,2,8.3,-7.8177583,110.3683217,0.002117865,122174.5556,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
OYO 3819 Hotel Winotosastro,1027,165323,yogyakarta,2,8.3,-7.8177583,110.3683217,0.002117865,88044.875,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
OYO 2041 Griya Aneka Near RSU PKU Muhammadiyah,1029,165642,yogyakarta,1,7.5,-7.8011922,110.3552282,0.004200445,127744.4444,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
OYO 1369 Griya Damai Syariah,1125,165707,sleman,0,8.4,-7.7329394,110.3887498,0.012906993,97425.33333,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
OYO 3819 Hotel Winotosastro,1120,165779,yogyakarta,2,8.2,-7.8177583,110.3683217,0.002147822,140013,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0
Hotel Adilla Syariah Ambarukmo,1107,165888,sleman,2,8.6,-7.7864665,110.3994182,0.005540832,266156,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Kombokarno Hotel Malioboro,1105,166000,yogyakarta,0,8.3,-7.7938868,110.3635093,0.001205843,241655.4444,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
OYO 572 Omah Gedongkuning Syariah Homestay,1123,166085,yogyakarta,2,8.3,-7.8025393,110.4014678,0.008475197,114186.6667,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
OYO 572 Omah Gedongkuning Syariah Homestay,1124,166085,yogyakarta,2,8.3,-7.8025393,110.4014678,0.008475197,118374.8889,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
OYO 1829 Zaira House,1106,166286,sleman,1,7.5,-7.7369873,110.3728002,0.009800661,194876.3333,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 1829 Zaira House,1125,166286,sleman,1,7.5,-7.7369873,110.3728002,0.009800661,123376.1111,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 2041 Griya Aneka Near RSU PKU Muhammadiyah,1028,166417,yogyakarta,1,7.5,-7.8011922,110.3552282,0.004200445,124857,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
OYO 524 Makuta Hotel Near RSUD Kota Yogyakarta,1029,166444,yogyakarta,2,7.9,-7.8201791,110.3708759,0.001047061,118163,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
PURI SIDIKAN INN,1107,166500,yogyakarta,0,8.5,-7.8177958,110.3844669,0.005180395,95755.6,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
PURI SIDIKAN INN,1108,166500,yogyakarta,0,8.5,-7.8177958,110.3844669,0.005180395,100375.1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
PURI SIDIKAN INN,1119,166500,yogyakarta,0,8.5,-7.8177958,110.3844669,0.005180395,142222.3333,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
PURI SIDIKAN INN,1120,166500,yogyakarta,0,8.5,-7.8177958,110.3844669,0.005180395,183683.5,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
PURI SIDIKAN INN,1121,166500,yogyakarta,0,8.5,-7.8177958,110.3844669,0.005180395,90859.1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
PURI SIDIKAN INN,1122,166500,yogyakarta,0,8.5,-7.8177958,110.3844669,0.005180395,88710.1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
PURI SIDIKAN INN,1123,166500,yogyakarta,0,8.5,-7.8177958,110.3844669,0.005180395,89610.1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
PURI SIDIKAN INN,1124,166500,yogyakarta,0,8.5,-7.8177958,110.3844669,0.005180395,89341.5,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
PURI SIDIKAN INN,1125,166500,yogyakarta,0,8.5,-7.8177958,110.3844669,0.005180395,100452.7,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
PURI SIDIKAN INN,1126,166500,yogyakarta,0,8.5,-7.8177958,110.3844669,0.005180395,125758.1111,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
OYO 3788 Bellinn Kost Exclusive,1128,166535,sleman,0,7,-7.7791734,110.3966618,0.005114177,256206.4444,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 524 Makuta Hotel Near RSUD Kota Yogyakarta,1030,166544,yogyakarta,2,7.9,-7.8201791,110.3708759,0.001047061,135515,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
OYO 3819 Hotel Winotosastro,1106,166623,yogyakarta,2,8.2,-7.8177583,110.3683217,0.002117865,177700.625,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0
OYO 895 Mahameru Residence Near RS Condong Catur,1105,166633,sleman,0,8.5,-7.744847,110.3952055,0.013924246,97862.4,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 895 Mahameru Residence Near RS Condong Catur,1106,166633,sleman,0,8.5,-7.744847,110.3952055,0.013924246,143802,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 895 Mahameru Residence Near RS Condong Catur,1107,166633,sleman,0,8.5,-7.744847,110.3952055,0.013924246,95156.9,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 895 Mahameru Residence Near RS Condong Catur,1108,166633,sleman,0,8.5,-7.744847,110.3952055,0.013924246,95156.9,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 1846 The Ecovillage,1106,166633,sleman,1,8.1,-7.7415626,110.4427832,0.022933854,109251.7,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 3468 Ndalem Gusti Ayu,1107,166633,sleman,1,9,-7.7648619,110.3962256,0.00298222,75536.55556,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 3468 Ndalem Gusti Ayu,1108,166633,sleman,1,9,-7.7648619,110.3962256,0.00298222,188350.6,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 524 Makuta Hotel Near RSUD Kota Yogyakarta,1105,166633,yogyakarta,2,7.9,-7.8201791,110.3708759,0.001047061,101938.1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
OYO 524 Makuta Hotel Near RSUD Kota Yogyakarta,1106,166633,yogyakarta,2,7.9,-7.8201791,110.3708759,0.001047061,152844.4444,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
OYO 895 Mahameru Residence Near RS Condong Catur,1119,166633,sleman,0,8.5,-7.744847,110.3952055,0.013924246,101980.4,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 895 Mahameru Residence Near RS Condong Catur,1121,166633,sleman,0,8.5,-7.744847,110.3952055,0.013924246,99148.2,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 895 Mahameru Residence Near RS Condong Catur,1123,166633,sleman,0,8.5,-7.744847,110.3952055,0.013924246,99107.4,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 895 Mahameru Residence Near RS Condong Catur,1124,166633,sleman,0,8.5,-7.744847,110.3952055,0.013924246,60670.88889,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 3468 Ndalem Gusti Ayu,1123,166633,sleman,1,9.1,-7.7648619,110.3962256,0.00298222,224732,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 2627 Ratamya Co-living,1027,166921,yogyakarta,2,8.7,-7.7953897,110.3864655,0.005881066,135880.8,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
OYO 1643 Grand Monica Near Jogja International Hospital,1126,167246,sleman,0,6.9,-7.76752,110.3970324,0.003863086,155761.1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
OYO 2627 Ratamya Co-living,1124,167284,yogyakarta,2,8.8,-7.7953897,110.3864655,0.005881066,147020.8,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
Tjiptorini Jaya Hotel,1119,167450,sleman,1,8.4,-7.7797249,110.4050235,0.002411907,621048.2222,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Tjiptorini Jaya Hotel,1120,167450,sleman,1,8.4,-7.7797249,110.4050235,0.002411907,621351.6667,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Tjiptorini Jaya Hotel,1121,167450,sleman,1,8.4,-7.7797249,110.4050235,0.002411907,334518.7778,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Tjiptorini Jaya Hotel,1122,167450,sleman,1,8.4,-7.7797249,110.4050235,0.002411907,309596.9,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Tjiptorini Jaya Hotel,1123,167450,sleman,1,8.4,-7.7797249,110.4050235,0.002411907,329596.9,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Tjiptorini Jaya Hotel,1124,167450,sleman,1,8.4,-7.7797249,110.4050235,0.002411907,388995,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Tjiptorini Jaya Hotel,1125,167450,sleman,1,8.4,-7.7797249,110.4050235,0.002411907,412027.4,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Tjiptorini Jaya Hotel,1128,167450,sleman,1,8.4,-7.7797249,110.4050235,0.002411907,409900.7778,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Hotel Sala,1128,167532,yogyakarta,0,8.2,-7.7796077,110.3794703,0.003292754,258800.4,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0
OYO 90676 Oryza Hotel,1106,167565,yogyakarta,0,0,-7.791767,110.3627626,0.000694024,157551.3333,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0
Hotel Puspo Nugroho Malioboro Yogyakarta,1126,167750,yogyakarta,0,8.5,-7.794184,110.3676621,0.001941418,391804.1429,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
OYO 3845 Paris Syariah,1126,167861,bantul,0,7.9,-7.8296414,110.3674808,0.006913078,197995.3,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
OYO 2008 Sellinas Family Residence  Near RSUP Dr Sardjito,1127,167966,sleman,0,8,-7.7633478,110.3828007,0.006607077,237835.9,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Griya Desa Hotel & Pool,1027,168000,sleman,1,8.5,-7.7410441,110.368654,0.009412642,256824,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Desa Hotel & Pool,1028,168000,sleman,1,8.5,-7.7410441,110.368654,0.009412642,259562.3,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Desa Hotel & Pool,1029,168000,sleman,1,8.5,-7.7410441,110.368654,0.009412642,269166.1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Desa Hotel & Pool,1030,168000,sleman,1,8.5,-7.7410441,110.368654,0.009412642,251185.4,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Desa Hotel & Pool,1031,168000,sleman,1,8.5,-7.7410441,110.368654,0.009412642,231335.3,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Desa Hotel & Pool,1101,168000,sleman,1,8.5,-7.7410441,110.368654,0.009412642,219885.7,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Desa Hotel & Pool,1102,168000,sleman,1,8.5,-7.7410441,110.368654,0.009412642,229385.7,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Desa Hotel & Pool,1103,168000,sleman,1,8.5,-7.7410441,110.368654,0.009412642,235963.3,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Desa Hotel & Pool,1104,168000,sleman,1,8.5,-7.7410441,110.368654,0.009412642,166570.3333,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Desa Hotel & Pool,1105,168000,sleman,1,8.5,-7.7410441,110.368654,0.009412642,180079.125,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Griya Desa Hotel & Pool,1106,168000,sleman,1,8.5,-7.7410441,110.368654,0.009412642,274579.2222,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Votel Maerakatja Yogyakarta,1027,168001,yogyakarta,0,8.6,-7.7786164,110.3630915,0.003466191,78089.2,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
OYO 2008 Sellinas Family Residence  Near RSUP Dr Sardjito,1103,168092,sleman,0,8.1,-7.7633478,110.3828007,0.006607077,134611.5,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Hotel Sala,1126,168299,yogyakarta,0,8.2,-7.7796077,110.3794703,0.003292754,476209.375,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Homestay HD Inn,1027,168530,yogyakarta,0,7.3,-7.799674,110.3663443,0.003806162,197537.2,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Tickle Hotel,1031,168675,yogyakarta,2,8.1,-7.7829383,110.3853707,0.004313386,131634.6,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Tickle Hotel,1101,168675,yogyakarta,2,8.1,-7.7829383,110.3853707,0.004313386,164959.3,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Tickle Hotel,1103,168675,yogyakarta,2,8.1,-7.7829383,110.3853707,0.004313386,158789.6,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Tickle Hotel,1104,168675,yogyakarta,2,8.1,-7.7829383,110.3853707,0.004313386,194578.2,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Tickle Hotel,1105,168675,yogyakarta,2,8.1,-7.7829383,110.3853707,0.004313386,200265.7,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Hotel LPP Convention,1119,168675,sleman,3,8.2,-7.7796168,110.3925825,0.003422645,216959.4,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Hotel LPP Convention,1122,168675,sleman,3,8.2,-7.7796168,110.3925825,0.003422645,451884.2222,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Hotel LPP Convention,1126,168675,sleman,3,8.2,-7.7796168,110.3925825,0.003422645,270473.75,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Hotel LPP Convention,1128,168675,sleman,3,8.2,-7.7796168,110.3925825,0.003422645,249894.2222,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Flory Hotel,1027,169000,bantul,0,7.7,-7.8349918,110.3634819,0.011111479,105344.3,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Flory Hotel,1028,169000,bantul,0,7.7,-7.8349918,110.3634819,0.011111479,135568.6,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Flory Hotel,1029,169000,bantul,0,7.7,-7.8349918,110.3634819,0.011111479,164222.4,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Flory Hotel,1030,169000,bantul,0,7.7,-7.8349918,110.3634819,0.011111479,143786.6,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Flory Hotel,1031,169000,bantul,0,7.7,-7.8349918,110.3634819,0.011111479,113818.6,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Prima SR Hotel & Convention,1027,169000,sleman,3,8.4,-7.7105187,110.3556763,0.028542694,107154.2,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Prima SR Hotel & Convention,1028,169000,sleman,3,8.4,-7.7105187,110.3556763,0.028542694,106759.6,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Prima SR Hotel & Convention,1031,169000,sleman,3,8.4,-7.7105187,110.3556763,0.028542694,104544.2,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Prima SR Hotel & Convention,1101,169000,sleman,3,8.4,-7.7105187,110.3556763,0.028542694,93145.5,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Prima SR Hotel & Convention,1102,169000,sleman,3,8.4,-7.7105187,110.3556763,0.028542694,93145.5,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Prima SR Hotel & Convention,1103,169000,sleman,3,8.4,-7.7105187,110.3556763,0.028542694,93145.5,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Prima SR Hotel & Convention,1104,169000,sleman,3,8.4,-7.7105187,110.3556763,0.028542694,68595.5,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Prima SR Hotel & Convention,1105,169000,sleman,3,8.4,-7.7105187,110.3556763,0.028542694,68208.44444,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Prima SR Hotel & Convention,1106,169000,sleman,3,8.4,-7.7105187,110.3556763,0.028542694,96375.22222,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
OYO 2627 Ratamya Co-living,1103,169016,yogyakarta,2,8.8,-7.7953897,110.3864655,0.005881066,149648.7,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
OYO 2285 Art Guest House Syariah Near RSUD Kota Yogyakarta,1031,169114,yogyakarta,2,8.7,-7.8111877,110.3774188,0.005618282,99325.66667,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0
OYO 2394 Hotel Brosta Near RS Ludira Husada Tama,1125,169418,yogyakarta,1,7.1,-7.8034529,110.3536415,0.004793122,109731.2222,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
Flory Hotel,1124,169500,bantul,0,7.8,-7.8349918,110.3634819,0.011111479,176828.3,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Flory Hotel,1125,169500,bantul,0,7.8,-7.8349918,110.3634819,0.011111479,148033.5,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Flory Hotel,1126,169500,bantul,0,7.8,-7.8349918,110.3634819,0.011111479,194701.2,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Flory Hotel,1127,169500,bantul,0,7.8,-7.8349918,110.3634819,0.011111479,113148.1429,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Flory Hotel,1128,169500,bantul,0,7.8,-7.8349918,110.3634819,0.011111479,145654.4,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
OYO 2285 Art Guest House Syariah Near RSUD Kota Yogyakarta,1104,169560,yogyakarta,2,8.6,-7.8111877,110.3774188,0.005618282,94800.5,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
OYO 2285 Art Guest House Syariah Near RSUD Kota Yogyakarta,1120,169745,yogyakarta,2,8.6,-7.8111877,110.3774188,0.005618282,259317.2,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0
OYO 2469 Sutomo Homestay,1123,169915,yogyakarta,0,8.3,-7.7938792,110.3777196,0.004826448,87672.5,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Hotel Adilla Syariah Ambarukmo,1106,169950,sleman,2,8.6,-7.7864665,110.3994182,0.005540832,261853.8,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
OYO 1643 Grand Monica Near Jogja International Hospital,1128,169965,sleman,0,6.9,-7.76752,110.3970324,0.003863086,107431.7,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
OYO 1319 88 Exclusive Guesthouse,1119,169967,sleman,1,8.5,-7.7623283,110.3964836,0.00255905,259674.9,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
OYO 1319 88 Exclusive Guesthouse,1121,169967,sleman,1,8.5,-7.7623283,110.3964836,0.00255905,244937.9,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
OYO 1319 88 Exclusive Guesthouse,1122,169967,sleman,1,8.5,-7.7623283,110.3964836,0.00255905,259627.6,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
OYO 2469 Sutomo Homestay,1122,169982,yogyakarta,0,8.3,-7.7938792,110.3777196,0.004826448,93360.44444,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Sakura Hotel Yogyakarta,1029,169999,yogyakarta,0,7.3,-7.7947199,110.3773839,0.004384301,105403.4,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Sakura Hotel Yogyakarta,1030,169999,yogyakarta,0,7.3,-7.7947199,110.3773839,0.004384301,104540.1111,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Sakura Hotel Yogyakarta,1105,169999,yogyakarta,0,7.3,-7.7947199,110.3773839,0.004384301,53000.71429,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Sakura Hotel Yogyakarta,1106,169999,yogyakarta,0,7.3,-7.7947199,110.3773839,0.004384301,47625.5,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Hotel Prayogo III Prawirotaman,1126,169999,yogyakarta,1,7.1,-7.8194088,110.3719211,0.000990042,149450.875,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
Sakura Hotel Yogyakarta,1119,169999,yogyakarta,0,7.3,-7.7947199,110.3773839,0.004384301,77819.11111,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Sakura Hotel Yogyakarta,1120,169999,yogyakarta,0,7.3,-7.7947199,110.3773839,0.004384301,47660,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Grha Somaya Hotel,1027,170000,yogyakarta,0,8.1,-7.8157575,110.3776787,0.004689801,96086,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Grha Somaya Hotel,1028,170000,yogyakarta,0,8.1,-7.8157575,110.3776787,0.004689801,106291.6667,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Grha Somaya Hotel,1029,170000,yogyakarta,0,8,-7.8157575,110.3776787,0.004689801,133713.75,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Grha Somaya Hotel,1030,170000,yogyakarta,0,8,-7.8157575,110.3776787,0.004689801,149110.5556,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Grha Somaya Hotel,1031,170000,yogyakarta,0,8,-7.8157575,110.3776787,0.004689801,101184.75,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Grha Somaya Hotel,1101,170000,yogyakarta,0,8,-7.8157575,110.3776787,0.004689801,62072,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Grha Somaya Hotel,1102,170000,yogyakarta,0,8,-7.8157575,110.3776787,0.004689801,88256,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Grha Somaya Hotel,1103,170000,yogyakarta,0,8,-7.8157575,110.3776787,0.004689801,101689.1111,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Grha Somaya Hotel,1104,170000,yogyakarta,0,8,-7.8157575,110.3776787,0.004689801,104594.1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Grha Somaya Hotel,1105,170000,yogyakarta,0,8,-7.8157575,110.3776787,0.004689801,119158,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Grha Somaya Hotel,1106,170000,yogyakarta,0,8,-7.8157575,110.3776787,0.004689801,187569.3333,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Grha Somaya Hotel,1107,170000,yogyakarta,0,8,-7.8157575,110.3776787,0.004689801,115341.6,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Grha Somaya Hotel,1108,170000,yogyakarta,0,8,-7.8157575,110.3776787,0.004689801,111722.6,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
Nendra Hotel,1027,170000,yogyakarta,0,7.9,-7.7952098,110.377946,0.004641069,82153.9,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Nendra Hotel,1028,170000,yogyakarta,0,7.9,-7.7952098,110.377946,0.004641069,86464.2,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Nendra Hotel,1029,170000,yogyakarta,0,7.9,-7.7952098,110.377946,0.004641069,105403.1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Nendra Hotel,1030,170000,yogyakarta,0,7.9,-7.7952098,110.377946,0.004641069,104539.8889,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Nendra Hotel,1031,170000,yogyakarta,0,7.9,-7.7952098,110.377946,0.004641069,93580.3,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Nendra Hotel,1101,170000,yogyakarta,0,7.9,-7.7952098,110.377946,0.004641069,91488,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Nendra Hotel,1102,170000,yogyakarta,0,7.9,-7.7952098,110.377946,0.004641069,84348.22222,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Nendra Hotel,1103,170000,yogyakarta,0,7.9,-7.7952098,110.377946,0.004641069,90808.55556,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Nendra Hotel,1104,170000,yogyakarta,0,7.9,-7.7952098,110.377946,0.004641069,119583.375,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Nendra Hotel,1105,170000,yogyakarta,0,7.9,-7.7952098,110.377946,0.004641069,53000.14286,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Nendra Hotel,1106,170000,yogyakarta,0,7.9,-7.7952098,110.377946,0.004641069,47625.125,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Nendra Hotel,1107,170000,yogyakarta,0,7.9,-7.7952098,110.377946,0.004641069,93148.11111,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Nendra Hotel,1108,170000,yogyakarta,0,7.9,-7.7952098,110.377946,0.004641069,92592.55556,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Hotel Pakuning,1027,170000,yogyakarta,0,7.7,-7.78101,110.36682,0.001999552,199012.6,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
