Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,sleman,yogyakarta,bantul,kulon progo,gunungkidul
Hotel Pusaka Dua,1031,230000,sleman,0,0,-7.8072383,110.2877687,0.055838766,77043.22222,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Pusaka Dua,1101,230000,sleman,0,0,-7.8072383,110.2877687,0.055838766,56440.33333,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
D'Kayon Hotel Demangan Yogyakarta,1020,230000,sleman,2,8.3,-7.78005,110.3907588,0.003086562,132956,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
D'Kayon Hotel Demangan Yogyakarta,1026,230000,sleman,2,8.3,-7.78005,110.3907588,0.003086562,154701.8,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
D'Kayon Hotel Demangan Yogyakarta,1031,230000,sleman,2,8.3,-7.78005,110.3907588,0.003086562,106604.1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Hotel Mataram 2 Malioboro,1025,230000,yogyakarta,3,8.2,-7.791605,110.3604525,0.001540873,130087.5,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Hotel Mataram 2 Malioboro,1026,230000,yogyakarta,3,8.2,-7.791605,110.3604525,0.001540873,112668.4444,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Violet Hotel Malioboro,1027,230000,yogyakarta,2,8.2,-7.799556,110.3617471,0.003116861,105090.6,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Hotel Pusaka Dua,1113,230000,sleman,0,0,-7.8072383,110.2877687,0.055838766,51063.8,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Pusaka Dua,1114,230000,sleman,0,0,-7.8072383,110.2877687,0.055838766,78195.66667,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Pusaka Dua,1115,230000,sleman,0,0,-7.8072383,110.2877687,0.055838766,79110.5,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Pusaka Dua,1116,230000,sleman,0,0,-7.8072383,110.2877687,0.055838766,62024.77778,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Pusaka Dua,1117,230000,sleman,0,0,-7.8072383,110.2877687,0.055838766,76346,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Pusaka Dua,1118,230000,sleman,0,0,-7.8072383,110.2877687,0.055838766,82845.85714,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Pusaka Dua,1119,230000,sleman,0,0,-7.8072383,110.2877687,0.055838766,159193.3333,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Pusaka Dua,1120,230000,sleman,0,0,-7.8072383,110.2877687,0.055838766,207479.8571,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Pusaka Dua,1121,230000,sleman,0,0,-7.8072383,110.2877687,0.055838766,92175.5,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Matahari Yogyakarta,1118,230000,yogyakarta,2,7.8,-7.8218909,110.3682177,0.001662047,215266.3,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Hotel Matahari Yogyakarta,1119,230000,yogyakarta,2,7.8,-7.8218909,110.3682177,0.001662047,188797.4444,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0
Caniga Hotel Yogyakarta,1112,230000,yogyakarta,1,8.2,-7.834968,110.3939876,0.017822892,81936.55556,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
Caniga Hotel Yogyakarta,1113,230000,yogyakarta,1,8.2,-7.834968,110.3939876,0.017822892,96214.42857,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0
Caniga Hotel Yogyakarta,1119,230000,yogyakarta,1,8.2,-7.834968,110.3939876,0.017822892,76842.8,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
Caniga Hotel Yogyakarta,1120,230000,yogyakarta,1,8.2,-7.834968,110.3939876,0.017822892,109591.25,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0
Rivisha Hotel,1112,230000,sleman,1,8.6,-7.7727047,110.3998857,0.005402619,177666.8889,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Rivisha Hotel,1118,230000,sleman,1,8.6,-7.7727047,110.3998857,0.005402619,104739.5,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Hotel Galuh Anindita,1119,230000,yogyakarta,0,8.7,-7.7815986,110.3769695,0.002738786,473708.125,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Hotel Galuh Anindita,1120,230000,yogyakarta,0,8.7,-7.7815986,110.3769695,0.002738786,914586.8333,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Hotel Orlen,1118,230000,yogyakarta,0,8.2,-7.7807857,110.3732067,0.004088364,514308.3333,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Hotel Orlen,1121,230000,yogyakarta,0,8.2,-7.7807857,110.3732067,0.004088364,345193.7778,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Asana Grove Hotel Yogyakarta,1027,230001,yogyakarta,2,8.5,-7.7929216,110.3947793,0.006904987,108106.75,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Sky Hotel Jogja,1022,230001,yogyakarta,1,8.4,-7.7917531,110.3736204,0.004525634,87625.625,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
Asana Grove Hotel Yogyakarta,1117,230001,yogyakarta,2,8.5,-7.7929216,110.3947793,0.006904987,190947.5714,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
OYO 90189 Roemah Kayoe,1028,230224,kulon progo,0,7.5,-7.9035701,110.0779876,0.171518043,90354.5,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 90189 Roemah Kayoe,1116,230277,kulon progo,0,7.6,-7.9035701,110.0779876,0.171518043,82623.5,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
Cakra Kusuma Hotel,1024,230308,sleman,3,8.2,-7.7598913,110.3803683,0.004576332,96997.2,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0
OYO 90189 Roemah Kayoe,1030,230332,kulon progo,0,7.5,-7.9035701,110.0779876,0.171518043,64424.22222,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 90189 Roemah Kayoe,1022,230376,kulon progo,0,7.5,-7.9035701,110.0779876,0.171518043,122425.9,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
Hinggil Homestay Syariah,1112,230423,yogyakarta,0,8.5,-7.7870993,110.3576978,0.004913865,118880.625,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
OYO 90189 Roemah Kayoe,1114,230580,kulon progo,0,7.6,-7.9035701,110.0779876,0.171518043,99308.5,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 90034 Hotel Gandung Yunior,1023,230589,bantul,1,8.2,-8.0195317,110.326725,0.038618015,83645.125,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Cakra Kembang Hotel,1028,231084,sleman,3,8.3,-7.7586083,110.3820793,0.003650872,171999.7778,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
OYO 3726 Tembok Batu Residence,1022,231118,sleman,2,8,-7.7721694,110.3708701,0.00654792,98683.42857,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Nest Hotel Yogyakarta,1021,231200,sleman,1,7.3,-7.7814303,110.404303,0.00223725,70545.33333,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
OYO 3906 Dalem Putu Sanjaya Syariah,1020,231329,sleman,2,9.2,-7.7244421,110.3768285,0.013098652,142205.7778,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
OYO 90669 Omah Candi Sari,1121,231371,kulon progo,0,0,-7.8724151,110.0528212,0.182277763,80504.44444,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 1046 Omah Pathok,1022,231505,yogyakarta,2,8.7,-7.797521,110.3579922,0.004322911,129445.8889,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Hinggil Homestay Syariah,1119,231607,yogyakarta,0,8.5,-7.7870993,110.3576978,0.004913865,199283.4,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
OYO 1319 88 Exclusive Guesthouse,1027,231734,sleman,1,8.5,-7.7623283,110.3964836,0.00255905,326926.4286,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Nest Hotel Yogyakarta,1025,231803,sleman,1,7.3,-7.7814303,110.404303,0.00223725,189575.8889,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Allstay Ecotel Yogyakarta,1025,231840,sleman,3,8.4,-7.7732669,110.4015153,0.005675923,100838.1111,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Allstay Ecotel Yogyakarta,1031,231840,sleman,3,8.4,-7.7732669,110.4015153,0.005675923,94239,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Bueno Colombo Hotel,1112,231848,sleman,3,8.2,-7.7683036,110.4703292,0.035459926,148096.4444,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
Blue Safir Hotel,1029,232000,yogyakarta,1,6.7,-7.793694,110.3641281,0.001108619,347674,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Blue Safir Hotel,1030,232000,yogyakarta,1,6.7,-7.793694,110.3641281,0.001108619,768688.4286,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
OYO 90669 Omah Candi Sari,1113,232243,kulon progo,0,0,-7.8724151,110.0528212,0.182277763,64265.6,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 3945 Bale Tardian Syariah,1021,232257,sleman,2,7.5,-7.7557103,110.3643609,0.008241198,144945.5556,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Allstay Ecotel Yogyakarta,1114,232400,sleman,3,8.4,-7.7732669,110.4015153,0.005675923,89880.6,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Allstay Ecotel Yogyakarta,1115,232400,sleman,3,8.4,-7.7732669,110.4015153,0.005675923,98647.22222,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Oasis Studio Hotel Satu Yogyakarta,1024,232500,sleman,0,8.5,-7.7679367,110.3907112,0.004271536,142974.6667,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Oasis Studio Hotel Satu Yogyakarta,1031,232500,sleman,0,8.5,-7.7679367,110.3907112,0.004271536,136033.2,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
POP! Hotel Sangaji Yogyakarta,1020,232500,yogyakarta,2,8.3,-7.7813117,110.367661,0.002015486,216595.6,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
POP! Hotel Sangaji Yogyakarta,1021,232500,yogyakarta,2,8.3,-7.7813117,110.367661,0.002015486,456485.8889,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
POP! Hotel Sangaji Yogyakarta,1025,232500,yogyakarta,2,8.3,-7.7813117,110.367661,0.002015486,248983.9,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
POP! Hotel Sangaji Yogyakarta,1026,232500,yogyakarta,2,8.3,-7.7813117,110.367661,0.002015486,257664.7,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
POP! Hotel Sangaji Yogyakarta,1027,232500,yogyakarta,2,8.3,-7.7813117,110.367661,0.002015486,280574.5,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
POP! Hotel Sangaji Yogyakarta,1028,232500,yogyakarta,2,8.3,-7.7813117,110.367661,0.002015486,367340.3333,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
POP! Hotel Sangaji Yogyakarta,1031,232500,yogyakarta,2,8.3,-7.7813117,110.367661,0.002015486,211495.7778,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
POP! Hotel Sangaji Yogyakarta,1101,232500,yogyakarta,2,8.3,-7.7813117,110.367661,0.002015486,211470.2,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
POP! Hotel Sangaji Yogyakarta,1115,232500,yogyakarta,2,8.3,-7.7813117,110.367661,0.002015486,254043,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
OYO 90253 D'helomi,1121,232816,sleman,0,8.5,-7.7699691,110.4308124,0.009562507,197415.3333,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
Hotel Atalie Malioboro by Yuwono,1021,233000,yogyakarta,0,8.2,-7.7937299,110.3668483,0.001378339,121357.1429,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Hotel Atalie Malioboro by Yuwono,1031,233000,yogyakarta,0,8.2,-7.7937299,110.3668483,0.001378339,213950.2,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Taman Yuwono Heritage Malioboro,1027,233000,yogyakarta,0,8.8,-7.7924144,110.3642548,0.000868233,98850,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Hotel Sala,1030,233398,yogyakarta,0,8.2,-7.7796077,110.3794703,0.003292754,519384,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0
"POP! Hotel Timoho, Yogyakarta",1020,233600,yogyakarta,2,8.5,-7.7986174,110.3914401,0.003732818,164161.625,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
"POP! Hotel Timoho, Yogyakarta",1021,233600,yogyakarta,2,8.5,-7.7986174,110.3914401,0.003732818,123907.4444,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
"POP! Hotel Timoho, Yogyakarta",1028,233600,yogyakarta,2,8.5,-7.7986174,110.3914401,0.003732818,195017.4444,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
OYO 514 Omah Pari Boutique Hotel Near RS PKU Muhammadiyah Gamping,1112,233935,yogyakarta,1,8.7,-7.8050918,110.3477909,0.006595762,98720.22222,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
The Nest Hotel Yogyakarta,1026,233967,sleman,1,7.3,-7.7814303,110.404303,0.00223725,182906.6667,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
Uniq Hotel Yogyakarta,1028,234000,yogyakarta,2,8.4,-7.7775981,110.3607775,0.004549814,101897.9,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Ceria Boutique Hotel Babarsari,1022,234000,sleman,3,8.2,-7.7751416,110.4158332,0.00577836,101920.2222,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Hotel Winotosastro Garden,1020,234000,yogyakarta,0,8.2,-7.8198757,110.3671677,0.001645428,101213.2857,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Hotel Winotosastro Garden,1021,234000,yogyakarta,0,8.2,-7.8198757,110.3671677,0.001645428,151201.2,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Hotel Winotosastro Garden,1026,234000,yogyakarta,0,8.2,-7.8198757,110.3671677,0.001645428,89100,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Uniq Hotel Yogyakarta,1116,234000,yogyakarta,2,8.4,-7.7775981,110.3607775,0.004549814,62722.11111,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Uniq Hotel Yogyakarta,1117,234000,yogyakarta,2,8.4,-7.7775981,110.3607775,0.004549814,75303.4,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Ceria Boutique Hotel Babarsari,1114,234000,sleman,3,8.2,-7.7751416,110.4158332,0.00577836,106389.6,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Ceria Boutique Hotel Babarsari,1115,234000,sleman,3,8.2,-7.7751416,110.4158332,0.00577836,116728.4444,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
OYO 90669 Omah Candi Sari,1119,234051,kulon progo,0,0,-7.8724151,110.0528212,0.182277763,175949.8889,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
The Nest Hotel Yogyakarta,1115,234064,sleman,1,7.4,-7.7814303,110.404303,0.002298835,238621.2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
The Fort Hotel Yogyakarta,1112,234080,bantul,1,7.4,-7.826299,110.3473228,0.012367687,58289.44444,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
The Fort Hotel Yogyakarta,1113,234080,bantul,1,7.4,-7.826299,110.3473228,0.012367687,102576,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
The Fort Hotel Yogyakarta,1114,234080,bantul,1,7.4,-7.826299,110.3473228,0.012367687,54051.4,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0
The Fort Hotel Yogyakarta,1115,234080,bantul,1,7.4,-7.826299,110.3473228,0.012367687,50822.7,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Ceria Boutique Hotel Babarsari,1121,234118,sleman,3,8.2,-7.7751416,110.4158332,0.00577836,106972.7778,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
Hotel Adilla Syariah Ambarukmo,1121,234300,sleman,2,8.5,-7.7864665,110.3994182,0.005812607,300600.1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Cotton House Monjali,1022,234500,sleman,1,8.6,-7.7487912,110.368464,0.008421085,193837,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Cotton House Monjali,1023,234500,sleman,1,8.6,-7.7487912,110.368464,0.008421085,350319.2222,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Cotton House Monjali,1029,234500,sleman,1,8.6,-7.7487912,110.368464,0.008421085,212144.3333,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Cotton House Monjali,1030,234500,sleman,1,8.6,-7.7487912,110.368464,0.008421085,417340.5,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
OYO 1683 Hotel Musafira Syariah,1030,234561,yogyakarta,1,8.4,-7.8042928,110.3770777,0.005926839,349126.4,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
OYO 90189 Roemah Kayoe,1023,234607,kulon progo,0,7.5,-7.9035701,110.0779876,0.171518043,136628.6667,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 90189 Roemah Kayoe,1115,234675,kulon progo,0,7.6,-7.9035701,110.0779876,0.171518043,95773,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
The Nest Hotel Yogyakarta,1028,234787,sleman,1,7.3,-7.7814303,110.404303,0.00223725,185313.5556,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
OYO 90189 Roemah Kayoe,1118,234806,kulon progo,0,7.6,-7.9035701,110.0779876,0.171518043,101262.875,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
OYO 1159 Bukit Indah Hotel & Restaurant Near RSUD Prambanan,1115,234828,bantul,1,8.3,-7.8446249,110.48097,0.073186051,203815.8889,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
Carani Hotel,1020,235000,yogyakarta,3,0,-7.7801077,110.3793278,0.003122394,338017.1111,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Carani Hotel,1021,235000,yogyakarta,3,0,-7.7801077,110.3793278,0.003122394,344334.5556,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Carani Hotel,1022,235000,yogyakarta,3,0,-7.7801077,110.3793278,0.003122394,446144.5,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Carani Hotel,1023,235000,yogyakarta,3,0,-7.7801077,110.3793278,0.003122394,453926.375,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Carani Hotel,1024,235000,yogyakarta,3,0,-7.7801077,110.3793278,0.003122394,209624.5,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Carani Hotel,1025,235000,yogyakarta,3,8.3,-7.7801077,110.3793278,0.003122394,208333.3,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Carani Hotel,1026,235000,yogyakarta,3,8.3,-7.7801077,110.3793278,0.003122394,262657.8,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Carani Hotel,1027,235000,yogyakarta,3,8.3,-7.7801077,110.3793278,0.003122394,517920.8,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Carani Hotel,1028,235000,yogyakarta,3,8.3,-7.7801077,110.3793278,0.003122394,375378,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Carani Hotel,1029,235000,yogyakarta,3,8.5,-7.7801077,110.3793278,0.003122394,805086.3333,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Carani Hotel,1031,235000,yogyakarta,3,8.5,-7.7801077,110.3793278,0.003122394,210395.3,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Carani Hotel,1101,235000,yogyakarta,3,8.6,-7.7801077,110.3793278,0.003122394,238108.9,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Mulia Kencana Hotel Jogja,1020,235000,yogyakarta,0,8.3,-7.7901551,110.3651433,0.001079302,209033.3333,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Mulia Kencana Hotel Jogja,1025,235000,yogyakarta,0,8.3,-7.7901551,110.3651433,0.001079302,365899.9,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Mulia Kencana Hotel Jogja,1026,235000,yogyakarta,0,8.3,-7.7901551,110.3651433,0.001079302,199719.9,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Mulia Kencana Hotel Jogja,1027,235000,yogyakarta,0,8.3,-7.7901551,110.3651433,0.001079302,521138.7778,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Mulia Kencana Hotel Jogja,1028,235000,yogyakarta,0,8.3,-7.7901551,110.3651433,0.001079302,183716.5556,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Mulia Kencana Hotel Jogja,1101,235000,yogyakarta,0,8.3,-7.7901551,110.3651433,0.001079302,385949.9,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Zest Hotel Yogyakarta,1020,235000,yogyakarta,2,8.4,-7.7991627,110.373273,0.003461855,243691.1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Zest Hotel Yogyakarta,1021,235000,yogyakarta,2,8.4,-7.7991627,110.373273,0.003461855,230235.4286,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Zest Hotel Yogyakarta,1024,235000,yogyakarta,2,8.4,-7.7991627,110.373273,0.003461855,205347.4,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Zest Hotel Yogyakarta,1025,235000,yogyakarta,2,8.4,-7.7991627,110.373273,0.003461855,196324,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Zest Hotel Yogyakarta,1026,235000,yogyakarta,2,8.4,-7.7991627,110.373273,0.003461855,195095.2,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Zest Hotel Yogyakarta,1027,235000,yogyakarta,2,8.4,-7.7991627,110.373273,0.003461855,283145.8,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Zest Hotel Yogyakarta,1028,235000,yogyakarta,2,8.4,-7.7991627,110.373273,0.003461855,337212.6,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Zest Hotel Yogyakarta,1031,235000,yogyakarta,2,8.4,-7.7991627,110.373273,0.003461855,184368.625,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Zest Hotel Yogyakarta,1101,235000,yogyakarta,2,8.4,-7.7991627,110.373273,0.003461855,232956.7,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
Casa Azmya,1022,235000,sleman,0,0,-7.7523702,110.3811334,0.004449361,118581.6,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Casa Azmya,1023,235000,sleman,0,0,-7.7523702,110.3811334,0.004449361,123470.1429,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Casa Azmya,1029,235000,sleman,0,0,-7.7523702,110.3811334,0.004449361,74688,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Casa Azmya,1030,235000,sleman,0,0,-7.7523702,110.3811334,0.004449361,93978.44444,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Hotel 1001 Malam,1020,235000,yogyakarta,2,7.9,-7.7904921,110.3643972,0.000881097,220965,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
Hotel 1001 Malam,1026,235000,yogyakarta,2,7.9,-7.7904921,110.3643972,0.000881097,202118.8,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
The Srikandi Hotel,1020,235000,yogyakarta,0,8.4,-7.7841147,110.3676181,0.00196613,340200.2,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
The Srikandi Hotel,1022,235000,yogyakarta,0,8.4,-7.7841147,110.3676181,0.00196613,469616.1429,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
The Srikandi Hotel,1023,235000,yogyakarta,0,8.4,-7.7841147,110.3676181,0.00196613,505925.8571,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
The Srikandi Hotel,1024,235000,yogyakarta,0,8.4,-7.7841147,110.3676181,0.00196613,341686.6,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
The Srikandi Hotel,1025,235000,yogyakarta,0,8.4,-7.7841147,110.3676181,0.00196613,408707.5,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
The Srikandi Hotel,1026,235000,yogyakarta,0,8.3,-7.7841147,110.3676181,0.00196613,420769.3,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
The Srikandi Hotel,1027,235000,yogyakarta,0,8.5,-7.7841147,110.3676181,0.00196613,366569.1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
The Srikandi Hotel,1028,235000,yogyakarta,0,8.5,-7.7841147,110.3676181,0.00196613,566532.375,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
The Srikandi Hotel,1029,235000,yogyakarta,0,8.5,-7.7841147,110.3676181,0.00196613,539642.5,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
The Srikandi Hotel,1030,235000,yogyakarta,0,8.5,-7.7841147,110.3676181,0.00196613,692225,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
The Srikandi Hotel,1031,235000,yogyakarta,0,8.5,-7.7841147,110.3676181,0.00196613,276905.2,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
The Srikandi Hotel,1101,235000,yogyakarta,0,8.5,-7.7841147,110.3676181,0.00196613,283026.4,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0
Hotel Citradream Tugu Yogyakarta,1020,235000,yogyakarta,2,8.5,-7.7801711,110.367548,0.002572773,181562.3,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
Remen Room Bed & Breakfast,1021,235000,sleman,1,9,-7.7785248,110.3893248,0.003084135,361960.2222,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
